Schm Desc,Rate,Sanct Lim,Balance,Status
4,9,1000000,705147.35,1
4,0,200000,0,2
4,9,430000,159671.22,1
4,9,1500000,682644.23,1
4,9,200000,139389.68,1
4,9,700000,143583.64,1
4,0,375000,0,2
4,0,500000,0,2
4,0,600000,0,2
4,0,190000,0,2
4,9,390000,215835.89,1
4,9,1000000,389728.03,1
4,9,1500000,1150169.58,1
4,9,100000,57428.58,1
4,17,110000,81905.25,3
4,9,200000,110247.41,1
4,9,350000,28119.26,1
4,9,835000,733723.6,1
4,9,100000,20523.63,1
4,9,165000,110215.17,1
4,9,2000000,928778.51,1
4,20,500000,479551.56,3
4,9,300000,65637,1
4,9,300000,181035.71,1
4,12.5,175000,52266.78,3
4,9,150000,118238.52,1
4,16,150000,19781.64,1
4,9,325000,90746,1
4,9,99000,8683.21,1
4,14,700000,526084.48,3
4,9,100000,7584.29,1
4,9,1000000,263047.38,1
4,10.25,100000,70626.54,3
4,9,100000,85240.61,1
4,9,450000,226555.35,1
4,9,700000,228477.05,1
4,9,150000,50904.26,1
4,9,105000,23069.6,1
4,9,350000,186231.6,1
4,9,650000,485358.58,1
4,9,170000,76280.07,1
4,9,1000000,331642.78,1
4,9,750000,276375.02,1
4,9,500000,289614.98,1
4,9,280000,68460.2,1
4,9,500000,132218.5,1
4,9,1150000,854971.4,1
4,9,2000000,1600078.53,1
4,9,500000,191077.66,1
4,9,200000,59850.31,1
4,9,370000,125958.09,1
4,9,1200000,1058725.37,1
4,9,840000,270102.3,1
4,9,1800000,1341651.93,1
4,9,350000,119789.93,1
4,9,200000,147314.49,1
4,9,1000000,440662.45,1
4,9,1000000,768289.36,1
4,9,1000000,361028.57,1
4,9,250000,120384.25,1
4,9,1800000,933717.87,1
4,9,160000,-621.73,1
4,9,700000,649858.71,1
4,9,150000,-1359.79,1
4,9,1000000,863982.53,1
4,9,160000,63787.57,1
4,9,300000,184937.8,1
4,9,300000,148841.02,1
4,9,1500000,962335.3,1
4,0,500000,0,2
4,9,1000000,611752.69,1
4,9,800000,96926.02,1
4,9,1500000,1026790.99,1
4,9,250000,226924.37,1
4,9,135000,140480.16,1
4,9,1000000,563741.05,1
4,9,400000,273797.47,1
4,9,150000,42361.76,1
4,9,400000,361969.17,1
4,9,300000,153629.09,1
4,9,1700000,1383256.61,1
4,9,544000,390602.38,1
4,9,200000,188918.45,1
4,9,367000,268001.7,1
4,9,200000,58499.2,1
4,9,160000,87834.06,1
4,9,350000,282804.2,1
4,9,350000,281269.77,1
4,9,700000,540425.39,1
4,9,250000,151240.04,1
4,9,1320000,795968.97,1
4,9,200000,121912.21,1
4,9,595000,361755.79,1
4,9,300000,109972.1,1
4,9,500000,427061.21,1
4,9,350000,247551.82,1
4,9,157000,76070.71,1
4,9,300000,173373.28,1
4,9,350000,252735.38,1
4,9,200000,96322.27,1
4,9,270000,143625.37,1
4,9,250000,165010.02,1
4,9,100000,51275.21,1
4,9,100000,51015.48,1
4,9,250000,164684.12,1
4,9,200000,150320.08,1
4,9,200000,142855.64,1
4,9,200000,142906.58,1
4,9,190000,139572.36,1
4,9,335000,308573.94,1
4,9,320000,286068.96,1
4,9,150000,111632.69,1
4,9,1000000,828227.93,1
4,9,165000,69123.71,1
4,9,600000,415255.18,1
4,9,445000,375122.3,1
4,9,290000,183754,1
4,9,208000,132005.49,1
4,9,282000,205046.93,1
4,9,300000,233070.48,1
4,9,300000,206558.47,1
4,9,437000,425974.93,1
4,9,150000,103536.13,1
4,9,300000,113753.47,1
4,9,123000,108662.28,1
4,9,250000,205195.74,1
4,9,195000,126328.75,1
4,9,190000,155978.29,1
4,9,316000,272254.96,1
4,9,200000,159079.39,1
4,9,180000,111468.22,1
4,9,150000,92999.4,1
4,9,185000,147336.2,1
4,9,240000,212816.47,1
4,9,300000,247131.85,1
4,9,340000,314765.64,1
4,9,195000,161031.92,1
4,9,450000,397587.12,1
4,9,300000,247169.64,1
4,9,200000,169786.33,1
4,9,200000,117973.7,1
4,9,159000,122802.39,1
4,9,100000,73920.01,1
4,9,200000,162704.76,1
4,9,190000,113489.5,1
4,9,190000,151330.62,1
4,9,490000,376393.99,1
4,9,300000,151764.27,1
4,9,150000,123259.84,1
4,9,250000,209940.66,1
4,9,200000,184250.9,1
4,9,230000,197887.23,1
4,9,280000,210448.12,1
4,9,160000,142141.02,1
4,9,100000,82988.84,1
4,9,238000,219213.25,1
4,9,300000,250800.97,1
4,9,198000,168724.93,1
4,9,190000,157024.22,1
4,9,269000,248549.89,1
4,9,220000,203914.9,1
4,9,300000,218013.86,1
4,9,300000,208915.26,1
4,9,100000,86847.72,1
4,9,200000,139326.84,1
4,9,200000,140075.84,1
4,9,295000,249044.73,1
4,9,150000,127093.4,1
4,9,144000,121973.93,1
4,9,100000,81879.03,1
4,9,250000,168753.54,1
4,9,300000,210265.53,1
4,9,300000,254844.72,1
4,9,195000,170564.98,1
4,9,487000,456894.1,1
4,9,100000,63226.44,1
4,9,200000,180530.35,1
4,9,190000,168229.43,1
4,9,142000,116388.68,1
4,9,120000,98984.74,1
4,0,380000,0,2
4,9,150000,118958.58,1
4,9,450000,206975.6,1
4,9,280000,146546.42,1
4,9,300000,178189.38,1
4,9,400000,150845.4,1
18,15,800000,876538.33,6
7,9,1000000,1006098.3,1
7,9,1000000,1000000,1
7,9,1000000,1000000,1
7,9,700000,700000,1
7,9,3000000,3013690.67,1
7,9,300000,300000,1
7,9,1000000,1000000,1
7,9,1000000,996683.36,1
5,9,1400000,1336419.03,1
5,9,2000000,1936679.7,1
5,9,300000,276666.48,1
5,9,644000,614589.29,1
5,9,550000,536085.15,1
5,9,700000,664789.06,1
5,9,1240000,1178563.53,1
5,9,550000,532586.91,1
5,9,100000,88059.66,1
5,9,240000,230196.57,1
5,9,160000,148327.08,1
5,9,410000,393044.95,1
5,9,140000,129573,1
5,9,150000,134598.2,1
5,9,150000,134559.83,1
5,9,220000,197692.07,1
5,9,200000,179259.61,1
5,9,150000,134866.78,1
5,9,365000,338807.56,1
5,9,157000,141401.51,1
5,9,200000,174982.95,1
5,9,145000,126810.46,1
5,9,200000,174962.5,1
5,9,250000,219402.91,1
5,9,545000,498391.75,1
5,9,300000,254085.6,1
5,9,240000,210789.54,1
5,9,300000,254553.08,1
5,9,300000,254553.08,1
5,9,200000,200000,1
5,9,240000,233928.06,1
5,9,215000,203589.38,1
5,9,300000,284855.91,1
5,9,220000,209266.26,1
5,9,300000,284834.01,1
5,9,250000,230428.5,1
5,9,220000,203037.87,1
5,9,320000,320000,1
5,9,250000,250000,1
5,9,310000,310000,1
5,9,300000,300000,1
5,9,220000,220000,1
5,9,160000,160000,1
25,9,11000000,10999966.32,1
25,9,20000000,20467162.44,1
1,9,2500000,2520241.34,1
1,14.5,3000000,3543697.44,3
1,9,9500000,4463342.74,1
1,9,2000000,1677409.19,1
1,0,1600000,-2000,1
1,9,3500000,3500000,1
1,0,600000,0,1
1,0,282013.16,0,1
20,9,1100000,96644.78,1
16,9.87,150000,138634.88,1
16,11.25,90000,22689.61,1
16,13.03,900000,399097.38,1
16,10.25,200000,118688.46,1
16,9,150000,84221.21,1
16,11.25,80000,42307.18,1
16,9,400000,246582.77,1
16,9,90000,67828.24,1
16,8.5,80000,48086.7,1
16,9,500000,365362.85,1
16,10.75,150000,138732.61,1
16,11,360000,360000,1
17,0,540000,0,1
17,5.5,480000,479985,1
17,9,3200000,3369571.33,1
17,0,90000,0,1
2,9,2000000,1674054.33,1
2,9,5500000,3379888.67,1
2,9,5700000,5405599.63,1
4,9,94000,37931.33,1
4,9,365000,196802.88,1
4,9,1000000,500541.54,1
4,9,1100000,804527.5,1
4,9,1600000,1253359.62,1
4,9,800000,494903.49,1
4,9,550000,489793.91,1
4,0,150000,0,2
4,22,200000,18510.25,3
4,9,600000,164140.98,1
4,9,400000,336903.73,1
4,9,2000000,1237952.15,1
4,9,700000,433522.39,1
4,9,600000,415442.12,1
4,9,200000,104342.27,1
4,9,175000,65544.4,1
4,9,200000,98088.33,1
4,9,400000,252619.56,1
4,9,200000,110317.66,1
4,9,200000,82087.21,1
4,9,300000,142296.66,1
4,9,200000,109313.52,1
4,9,200000,153264.68,1
4,9,170000,58895.14,1
4,9,285000,239874.82,1
4,9,200000,68069.4,1
4,9,1200000,864507.93,1
4,9,500000,311776.95,1
4,9,1000000,512552.43,1
4,9,2000000,632564.3,1
4,9,600000,182687.01,1
4,9,1500000,1140129.82,1
4,9,140000,84572.95,1
4,9,200000,45798.91,1
4,9,1000000,622846.46,1
4,9,2000000,1413493.56,1
4,9,1300000,1104151.47,1
4,9,1000000,517444.64,1
4,9,390000,147581.79,1
4,9,268000,146835.71,1
4,9,2000000,714971.25,1
4,9,1000000,568037.87,1
4,9,120000,103297.61,1
4,9,800000,587365.16,1
4,9,798000,490914.76,1
4,9,270000,136250.51,1
4,9,700000,523908.84,1
4,9,1000000,285757.26,1
4,9,1400000,796238.31,1
4,9,360000,71893.55,1
4,9,1200000,1007608.84,1
4,9,480000,257192.92,1
4,9,1000000,734306.63,1
4,9,150000,47919.52,1
4,9,259000,142231.6,1
4,9,300000,56626.97,1
4,9,2000000,1107976.47,1
4,9,1100000,1053963.62,1
4,9,600000,328162.8,1
4,9,200000,43735.79,1
4,9,200000,44395.97,1
4,9,250000,130620.27,1
4,9,300000,178180.51,1
4,9,310000,254597.85,1
4,9,305000,217245.09,1
4,9,100000,51883.06,1
4,9,165000,107043.03,1
4,9,500000,344896.76,1
4,9,1000000,798140.16,1
4,9,140000,104699.03,1
4,9,505000,466887.28,1
4,9,130000,97363.34,1
4,9,195000,125436.25,1
4,9,140000,103746.7,1
4,9,135000,97963.28,1
4,9,300000,222353.52,1
4,9,230000,178342.55,1
4,9,415000,426221.61,1
4,9,900000,700368.3,1
4,9,100000,72968.02,1
4,9,332000,283442.46,1
4,9,700000,645017.63,1
4,9,180000,152819.29,1
4,9,430000,309935.57,1
4,9,400000,88303.09,1
4,9,470000,273334.79,1
4,9,2000000,1210434.19,1
4,9,500000,155475.77,1
4,9,1500000,426647.31,1
4,9,1000000,623482.77,1
4,9,600000,397736.29,1
4,9,150000,85982.37,1
4,9,200000,85308.4,1
4,9,400000,239115.21,1
4,9,1500000,1130979.03,1
4,9,370000,300294.85,1
4,9,513000,415373.85,1
4,9,200000,168519.1,1
4,9,240000,179606.84,1
4,9,200000,171498.42,1
4,9,130000,119787.88,1
4,9,250000,173659.13,1
4,9,200000,145235.66,1
4,9,300000,239531.64,1
4,9,315000,218967.77,1
4,9,205000,142758.8,1
4,9,250000,207702.5,1
4,9,305000,288158.92,1
4,9,325000,273536.22,1
4,9,180000,168141.99,1
4,9,190000,127826.62,1
4,9,470000,394190.54,1
4,9,350000,312757.51,1
4,9,499000,417661.63,1
4,9,400000,418261.98,1
4,9,270000,220726.61,1
4,9,126000,114072.06,1
4,9,335000,349408.11,1
4,9,500000,458149.09,1
4,9,280000,229938.44,1
4,9,172000,146587.15,1
4,9,850000,682810.5,1
4,9,180000,161765.1,1
4,0,100000,0,2
26,0,300000,0,2
23,13,230000,360611.62,3
27,9,2380293.61,2550282.3,1
27,9,17932355,19170948.8,1
7,9,500000,500000,1
7,9,700000,700000,1
7,9,2000000,2000000,1
7,9,600000,600000,1
7,9,700000,700000,1
7,9,600000,603062.4,1
7,9,1900000,1875105.01,1
7,9,660000,675876.49,1
7,9,1635000,1675875.86,1
7,9,1000000,1025909.74,1
7,9,1249000,1281135.35,1
7,9,1296000,1329587.33,1
7,9,1000000,1025969.42,1
7,9,1000000,978397.86,1
5,9,310000,304804.91,1
5,9,200000,179822.36,1
5,9,500000,500000,1
5,9,200000,200000,1
5,9,150000,150000,1
5,9,150000,150000,1
5,9,296000,287401.28,1
5,9,500000,489432.48,1
5,9,200000,194540.05,1
5,9,249000,241704.37,1
5,9,240000,233808.06,1
5,9,243000,236852.16,1
5,9,500000,491495.82,1
5,9,311600,303860.46,1
5,9,310000,302079.58,1
5,9,260000,246036.63,1
5,9,200000,190141.27,1
5,9,270000,256826.77,1
5,9,220000,208898.73,1
5,9,440000,414929,1
5,9,350000,314599.61,1
5,9,200000,186029.3,1
5,9,260000,241520.75,1
5,9,277000,262787.37,1
5,9,347000,347000,1
6,0,400000,0,2
6,17.5,400000,378749.55,3
6,17.5,700000,618102.77,3
6,17.5,300000,117950.28,4
2,9,12000000,10585736.91,1
2,9,9000000,8850644.68,1
2,9,11000000,9637450.64,1
3,9,3600000,2933562.24,1
4,9,1500000,1021592.43,1
4,9,666000,381427.04,1
4,9,1500000,935744.2,1
4,9,500000,443310.5,1
4,9,620000,131856.21,1
4,9,1700000,1560797.52,1
4,9,1000000,126907.61,1
4,9,340000,169618.2,1
4,9,1000000,906533.41,1
4,9,315000,224968.98,1
4,9,410000,331190.22,1
4,9,143000,84995.24,1
4,9,226700,181491.13,1
4,9,420000,341289.3,1
4,9,465000,412873.27,1
4,9,408000,259364.45,1
4,9,400000,85412.59,1
4,9,1000000,321877.34,1
4,9,360000,95541.98,1
4,9,450000,11535.04,1
4,9,950000,568968.35,1
4,9,400000,242145.75,1
4,9,500000,295217.58,1
4,9,1240000,853177.17,1
4,9,500000,99749.39,1
4,9,350000,325644.74,1
4,9,1000000,513258.8,1
4,9,1500000,1011138.17,1
4,9,400000,229678.34,1
4,9,100000,-1067.48,1
4,9,2000000,1182273.3,1
4,9,310000,248247.59,1
4,9,450000,240470.08,1
4,9,550000,446318.92,1
4,9,1700000,1494510.77,1
4,9,300000,125017.28,1
4,9,350000,203436.13,1
4,9,150000,65186.03,1
4,9,450000,275146.87,1
4,9,228000,101839.39,1
4,9,280000,152852.97,1
4,9,308000,234305.97,1
4,9,200000,68060.7,1
4,9,115000,60358.49,1
4,9,1000000,682855.71,1
4,9,315000,223422.96,1
4,9,430000,343045.89,1
4,9,310000,210479.73,1
4,9,280000,191498.69,1
4,9,450000,306603.11,1
4,9,159000,96468.44,1
4,9,275000,174341.78,1
4,9,210000,102033.31,1
4,9,190000,129032.33,1
4,9,300000,155395.5,1
4,9,250000,173297.14,1
4,9,300000,200873.31,1
4,9,278000,143076.89,1
4,9,300000,136627.61,1
4,9,200000,125040.73,1
4,9,2000000,1345643.54,1
4,9,200000,170048.67,1
4,9,300000,147601.81,1
4,9,170000,104284.55,1
4,9,470000,401522.68,1
4,9,180000,128530.17,1
4,9,200000,153097.68,1
4,9,161000,110467.95,1
4,9,250000,203571.75,1
4,9,280000,235505.38,1
4,9,350000,257772.77,1
4,9,350000,284860.28,1
4,9,445000,360565.7,1
4,9,240000,195269.17,1
4,9,300000,153120.81,1
4,9,600000,531259.87,1
4,9,400000,299165.38,1
4,9,200000,153945.87,1
4,9,200000,202587.41,1
4,9,200000,187637.53,1
4,9,420000,314914.9,1
4,9,250000,178087.34,1
4,9,280000,232532.01,1
4,9,300000,223852.68,1
4,9,200000,142361.45,1
4,9,320000,279013.8,1
4,9,280000,224263.97,1
4,9,300000,178585.64,1
4,9,230000,182544.05,1
4,9,500000,391645.57,1
4,9,200000,118447.15,1
4,9,300000,230030.99,1
4,9,250000,206324.03,1
4,9,399000,362383.42,1
4,9,490000,380961.5,1
4,9,200000,147831.89,1
4,9,200000,159537.16,1
4,9,135000,111294.12,1
4,9,270000,215031.18,1
4,9,200000,129174.29,1
4,9,200000,200327.03,1
4,9,430000,339809.55,1
4,9,250000,161574.96,1
4,9,300000,221026.65,1
4,9,110000,93733.24,1
4,9,100000,77690,1
4,9,150000,127432.38,1
4,9,150000,96488.57,1
4,9,300000,193319.59,1
4,9,200000,175441.22,1
4,9,200000,165043.69,1
4,9,1500000,1208184.77,1
4,9,220000,178022.78,1
4,9,220000,156405.87,1
4,9,350000,303857.95,1
4,9,280000,195477,1
4,9,250000,175032.43,1
4,9,300000,262590.96,1
4,9,227000,119321.76,1
4,9,370000,332165.52,1
4,9,200000,204127.7,1
4,9,450000,374740.4,1
4,9,300000,252494.97,1
4,9,220000,182231.91,1
4,9,150000,144833.34,1
4,9,100000,52410.75,1
4,9,300000,208797.07,1
4,9,250000,254181.84,1
4,9,400000,333361.12,1
4,9,400000,359991.22,1
4,9,145000,129639.29,1
4,9,220000,196766.88,1
4,9,190000,170374.95,1
4,9,300000,294837.75,1
4,9,200000,170119.1,1
4,9,400000,338780.82,1
4,9,300000,255098.47,1
4,9,300000,254864.73,1
4,9,300000,268019.14,1
4,9,255000,191749.93,1
4,9,1000000,954099.6,1
4,9,600000,519095.76,1
4,9,239000,190889.25,1
4,9,160000,156949.37,1
4,9,280000,217647.15,1
4,9,200000,190288.75,1
4,9,340000,260327.22,1
4,9,195000,145579.73,1
4,9,520000,237396.9,1
4,9,150000,36767.66,1
4,9,600000,450329.36,1
4,9,1800000,1266495.68,1
4,9,219000,74920.16,1
4,9,145000,88240.98,1
4,9,310000,292468.11,1
4,9,395000,256254.54,1
7,9,1000000,0,1
5,9,2000000,1909170.05,1
5,9,470000,470000,1
5,9,300000,277199.52,1
5,9,310000,283606.54,1
5,9,400000,387235.17,1
5,9,300000,261878.84,1
5,9,250000,217801.17,1
5,9,400000,389452.22,1
5,9,395800,384664.94,1
5,9,340000,340000,1
5,9,260000,239256.43,1
5,9,300000,300000,1
5,9,280000,271866.07,1
5,9,380000,348465.81,1
5,9,360000,328651.9,1
5,9,290000,245626.97,1
5,9,500000,457110.25,1
5,9,360000,335020.63,1
5,9,145000,127072.04,1
5,9,370000,343850.01,1
5,9,1370000,1243764.58,1
5,9,340000,315356.92,1
5,9,910000,793030.7,1
5,9,123000,119211.63,1
5,9,300000,300000,1
5,9,300000,300000,1
5,9,400000,400000,1
5,9,350000,341582.59,1
5,9,230000,223778.56,1
5,9,130000,126687.86,1
5,9,350000,341057.59,1
5,9,220000,213994.06,1
5,9,350000,343084.58,1
5,9,250000,242800.07,1
5,9,190000,185383.05,1
5,9,320000,312304.09,1
5,9,260000,255513.61,1
5,9,280000,258499.96,1
5,9,400000,388545.24,1
5,9,200000,184901.2,1
5,9,200000,184393.55,1
5,9,300000,278192.24,1
5,9,260000,240767.55,1
5,9,200000,185155.03,1
5,9,150000,134866.78,1
5,9,295000,264300.16,1
5,9,200000,180385.11,1
5,9,320000,320000,1
5,9,500000,500000,1
5,9,265000,265000,1
5,9,240000,240000,1
5,9,300000,300000,1
5,9,225000,225000,1
5,9,320000,320000,1
5,9,300000,300000,1
9,9,338800,311846.7,1
